id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
240978,266795,train/156916.flac,train/135133.flac,The sound of dirt rolling down a slope typically has a [MASK] pitch than the ambient noise in a corridor.,higher,sound of dirt rolling down a slope,ambient noise in a corridor,1417.1171,1096.6469,0.2261423561962522,higher
23293,426057,train/230187.flac,train/294114.flac,The sound of waves breaking on a rocky shore typically has a [MASK] pitch than the hum of electronic machines.,lower,sound of waves breaking on a rocky shore,hum of electronic machines,486.79236,705.5093,0.4493023267661803,lower
139486,75413,train/135295.flac,train/193629.flac,The sound of walking over gravel typically has a [MASK] pitch than the sound of footsteps in a tunnel.,higher,walking over gravel,footsteps in a tunnel,2025.377,957.12506,0.5274336284059709,higher
522639,140802,train/220832.flac,train/37680.flac,The sound of a thunderstorm typically has a [MASK] pitch than the sound of water in the Donaukanal in Vienna.,lower,sound of a thunderstorm,sound of water in the Donaukanal in Vienna,1862.42,2758.4807,0.4811270819686215,lower
320757,368717,train/86867.flac,train/367424.flac,The sound of a windy forest typically has a [MASK] pitch than the sound of moving metal.,lower,windy forest,moving metal,980.2393,2018.1836,1.0588682783887569,lower
570618,133498,train/390289.flac,train/180714.flac,The sound of a storm at sea has a [MASK] pitch than the sound of a city.,lower,sound of a storm at sea,sound of a city,437.09573,996.2255,1.279192935607035,lower
26907,586059,train/172014.flac,train/2844.flac,The sound of walking on gravel typically has a [MASK] pitch than the sound of water flowing.,higher,sound of walking on gravel,sound of water flowing,1599.6533,468.0492,0.7074058485047979,higher
150197,417864,train/385059.flac,train/422215.flac,The sound of a village marketplace typically has a [MASK] pitch than the sound of a quiet neighborhood at night.,higher,village marketplace,quiet neighborhood at night,1577.8385,925.843,0.4132206813308207,higher
260617,24062,train/385000.flac,train/297737.flac,The sound of melting snow dripping into a steel grate typically has a [MASK] pitch than the sound of children's voices in a park.,higher,sound of melting snow dripping into a steel grate,sound of children's voices in a park,1847.3191,928.757,0.4972406229113313,higher
262604,365205,train/261312.flac,train/57366.flac,The sound of wind through a pipe has a [MASK] pitch than the sound of an automatic garage door sliding open and close.,higher,wind through a pipe,automatic garage door sliding open and close,964.76447,469.0943,0.5137732424992807,higher
260616,557185,train/103999.flac,train/407085.flac,The sound of melting snow dripping into a plastic grate typically has a [MASK] pitch than the sound of raw branches burning slowly.,higher,melting snow dripping into a plastic grate,raw branches burning slowly,1445.2877,851.9524,0.4105309275101421,higher
498985,411834,train/88437.flac,train/160847.flac,The sound of a school corridor typically has a [MASK] pitch than the sound of stepping in the snow.,higher,sound of a school corridor,sound of stepping in the snow,2334.201,1615.7386,0.3077980002579041,higher
117623,138390,train/283874.flac,train/395495.flac,The sound of sea wash typically has a [MASK] pitch than the bass beats from night clubs.,lower,sound of sea wash,bass beats from night clubs,894.63446,1049.6982,0.1733263661674736,lower
369852,216085,train/195756.flac,train/347023.flac,The sound of a subway station emergency exit door typically has a [MASK] pitch than the twittering of birds in a garden.,lower,sound of a subway station emergency exit door,twittering of birds in a garden,1296.3612,2509.11,0.9355022350252384,lower
440119,21563,train/96864.flac,train/438416.flac,The sound of a truck typically has a [MASK] pitch than bird calls.,lower,sound of a truck,bird calls,1046.5001,1983.118,0.8950002967032683,lower
579500,211604,train/2739.flac,train/77223.flac,The sound of a cafe typically has a [MASK] pitch than the howling of the wind.,higher,sound of a cafe,howling of the wind,1611.7004,295.971,0.8163610308714945,higher
387004,384029,train/90217.flac,train/414383.flac,The sound of wood creaking has a [MASK] pitch than the background noise of a grocery store.,higher,wood creaking,background noise of a grocery store,1358.7516,1125.0908,0.1719672676006417,higher
557491,432487,train/268474.flac,train/20896.flac,The sound of wind in the trees has a [MASK] pitch than the sound of rain on a grave.,higher,wind in the trees,sound of rain on a grave,1665.2555,971.71313,0.4164780539682949,higher
276908,614889,train/255662.flac,train/247423.flac,The sound of rain on an umbrella has a [MASK] pitch than the sound of a small Greek harbor.,higher,sound of rain on an umbrella,small Greek harbor,1630.1226,1071.1611,0.3428953748632157,higher
271530,35620,train/418149.flac,train/453612.flac,The sound of the wind singing through a suspension bridge typically has a [MASK] pitch than the sound of knocking on a bathtub.,higher,wind singing through a suspension bridge,knocking on a bathtub,2480.4836,1375.0819,0.445639592215002,higher
361171,509453,train/283331.flac,train/208512.flac,The sound of a hospital ward typically has a [MASK] pitch than the sound of a futuristic city.,lower,sound of a hospital ward,sound of a futuristic city,1642.7063,1821.9623,0.1091223671571721,lower
30699,633983,train/305816.flac,train/337547.flac,The sound of a noodle soup restaurant typically has a [MASK] pitch than the sound of a natural pond near a village.,higher,sound of a noodle soup restaurant,sound of a natural pond near a village,1551.6492,577.7322,0.6276657120694549,higher
569036,385058,train/358153.flac,train/211593.flac,The sound of a door closing typically has a [MASK] pitch than the sound of a backyard.,higher,Door closing,home back yard,1943.7103,1141.1038,0.4129249610911666,higher
629948,215195,train/458759.flac,train/30980.flac,The sound of a church bell typically has a [MASK] pitch than the chatter in an airport cafeteria.,higher,sound of a church bell,chatter in an airport cafeteria,1693.0516,1187.8165,0.2984168350214489,higher
194738,17914,train/458613.flac,train/66457.flac,The sound of a city square typically has a [MASK] pitch than the sound of metal grids falling.,lower,sound of a city square,metal grids falling,1225.7601,1967.4908,0.6051189788279127,lower
493069,93308,train/174778.flac,train/421211.flac,The sound of underwater ambience typically has a [MASK] pitch than the sound of a seagull.,lower,sound of underwater ambience,sound of a seagull,634.546,1000.2166,0.576271223835624,lower
89518,371243,train/61546.flac,train/237216.flac,The sound of a bedroom lamp switch has a [MASK] pitch than the sound of an office air conditioner.,higher,bedroom lamp switch,office air conditioner,674.2445,543.40985,0.1940462992282473,higher
516689,578495,train/136524.flac,train/209142.flac,The sound of a flowing stream typically has a [MASK] pitch than the sound of birds in the woods.,lower,flowing stream,birds in the woods,545.8809,1890.3834,2.4629960491381917,lower
28252,127012,train/375091.flac,train/239645.flac,The sound of a subway train typically has a [MASK] pitch than the ambient noise of a sleeping building.,higher,sound of a subway train,ambient noise of a sleeping building,1347.3326,789.7461,0.4138447329189541,higher
210099,103396,train/177090.flac,train/237476.flac,The sound of a library atmosphere typically has a [MASK] pitch than the sound of water in a rain drain system.,lower,library atmosphere,water in a rain drain system,619.3919,1162.11,0.8762111677598625,lower
489401,124283,train/288221.flac,train/42761.flac,The sound of footsteps in a stairwell typically has a [MASK] pitch than the ambient sound of an unfinished basement.,higher,footsteps in a stairwell,ambient sound of an unfinished basement,2354.089,1086.6725,0.5383893727042606,higher
610266,451827,train/306370.flac,train/133431.flac,The sound of a church bell typically has a [MASK] pitch than the sound of an apartment door closing.,higher,church bell,apartment door closing,1249.5126,602.97906,0.5174285877549374,higher
263506,98182,train/286324.flac,train/220669.flac,The hum of fluorescent lights in a hallway typically has a [MASK] pitch than the sound of a roller coaster.,higher,hum of fluorescent lights in a hallway,sound of a roller coaster,2100.0266,1351.2747,0.3565440075854278,higher
464773,402369,train/293394.flac,train/417157.flac,The sound of vehicles and people in a midday village atmosphere typically has a [MASK] pitch than the sound of dry leaves skittering across street tiles.,lower,sound of vehicles and people in a midday village atmosphere,dry leaves skittering across street tiles,1085.0175,1917.3773,0.767139516182919,lower
506654,487446,train/131485.flac,train/299253.flac,The sound of a church environment typically has a [MASK] pitch than the sound of stepping on stones.,higher,church environment,stepping on stones,1852.4799,793.90894,0.5714345186687315,higher
56044,616916,train/212557.flac,train/126557.flac,The sound of water rushing through a small space of rocks typically has a [MASK] pitch than the sound of a hotel toilet flush.,higher,sound of water rushing through a small space of rocks,hotel toilet flush,2151.9507,320.0664,0.8512668529069928,higher
409876,88300,train/132702.flac,train/429845.flac,The sound of ice cracking typically has a [MASK] pitch than the sounds of construction.,higher,sound of ice cracking,sounds of construction,1026.7561,363.68652,0.6457907384236626,higher
196166,510203,train/273719.flac,train/439331.flac,The sound of cicadas in a forest typically has a [MASK] pitch than the ambient sound of a calm metro station platform.,higher,sound of cicadas in a forest,ambient sound of a calm metro station platform,1127.3844,581.0086,0.4846401990306057,higher
577266,343275,train/385087.flac,train/86406.flac,The sound of rocks knocking in a mountain soundscape has a [MASK] pitch than the general noise of a city soundscape.,higher,sound of rocks knocking in a mountain soundscape,general noise of a city soundscape,1522.0228,1069.3878,0.2973904201697898,higher
555710,184633,train/220430.flac,train/280302.flac,The sound of water dripping on a towel typically has a [MASK] pitch than the ambient noise of a city square.,higher,water dripping on a towel,ambient noise of a city square,1729.4521,476.14206,0.7246861824042423,higher
210009,71289,train/154895.flac,train/70662.flac,The sound of walking in leaves typically has a [MASK] pitch than the sound of a fan.,lower,sound of walking in leaves,sound of a fan,991.52954,2073.4812,1.0911945800424667,lower
452523,541117,train/73317.flac,train/416048.flac,The sound of heavy trucks on a busy street typically has a [MASK] pitch than the ambience of an office.,lower,heavy trucks on a busy street,ambience of an office,1403.3931,2040.786,0.4541798730519624,lower
65335,205658,train/411827.flac,train/125613.flac,The sound of a porta potty door typically has a [MASK] pitch than an elevator door.,higher,porta potty door,elevator door,1988.7336,1333.2443,0.3296013603833112,higher
